ymd,hm,conzone_id,conzone_name,line_code,line_name,avg_speed,amount
20200101,0915,0010CZE450,수원신갈IC-신갈JC,2,버스차로,106.37,27
20200101,0915,0010CZE460,신갈JC-서울TG,1,일반차로,102.65,179
20200101,0915,0010CZE460,신갈JC-서울TG,2,버스차로,104.58,31
20200101,0915,0010CZE470,서울TG-판교IC,1,일반차로,111.08,158
20200101,0915,0010CZE470,서울TG-판교IC,2,버스차로,114.68,24
20200101,0915,0010CZE490,판교JC-대왕판교IC,1,일반차로,100.41,146
20200101,0915,0010CZE490,판교JC-대왕판교IC,2,버스차로,97.66,20
20200101,0915,0010CZE505,금토JC-양재IC,1,일반차로,101.30,205
20200101,0915,0010CZE505,금토JC-양재IC,2,버스차로,94.31,24
20200101,0915,0010CZE510,양재IC-서초IC,1,일반차로,0.00,-1
20200101,0915,0010CZE510,양재IC-서초IC,2,버스차로,0.00,-1
20200101,0915,0010CZE520,서초IC-반포IC,1,일반차로,0.00,-1
20200101,0915,0010CZE520,서초IC-반포IC,2,버스차로,0.00,-1
20200101,0915,0010CZE521,반포IC-잠원IC,1,일반차로,0.00,-1
20200101,0915,0010CZE521,반포IC-잠원IC,2,버스차로,0.00,-1
20200101,0915,0010CZE522,잠원IC-한남IC,1,일반차로,0.00,-1
20200101,0915,0010CZE522,잠원IC-한남IC,2,버스차로,0.00,-1
20200101,0915,0010CZS010,영락IC-구서IC,1,일반차로,97.54,61
20200101,0915,0010CZS011,부산TG-영락IC,1,일반차로,97.94,55
20200101,0915,0010CZS020,노포IC-부산TG,1,일반차로,99.22,46
20200101,0915,0010CZS030,노포JC-노포IC,1,일반차로,106.97,37
20200101,0915,0010CZS035,양산JC-노포JC,1,일반차로,97.06,50
20200101,0915,0010CZS040,양산IC-양산JC,1,일반차로,107.33,93
20200101,0915,0010CZS050,통도사Hi-양산IC,1,일반차로,112.06,102
20200101,0915,0010CZS055,통도사IC-통도사Hi,1,일반차로,0.00,-1
20200101,0915,0010CZS060,서울산IC-통도사IC,1,일반차로,101.25,121
20200101,0915,0010CZS070,언양JC-서울산IC,1,일반차로,0.00,-1
20200101,0915,0010CZS080,활천IC-언양JC,1,일반차로,111.58,44
20200101,0915,0010CZS085,경주IC-활천IC,1,일반차로,107.24,53
20200101,0915,0010CZS090,건천IC-경주IC,1,일반차로,107.35,47
20200101,0915,0010CZS100,영천JC-건천IC,1,일반차로,101.13,45
20200101,0915,0010CZS105,영천IC-영천JC,1,일반차로,106.55,25
20200101,0915,0010CZS110,경산IC-영천IC,1,일반차로,103.85,43
20200101,0915,0010CZS120,동대구JC-경산IC,1,일반차로,97.08,78
20200101,0915,0010CZS130,도동JC-동대구JC,1,일반차로,101.33,133
20200101,0915,0010CZS140,북대구IC-도동JC,1,일반차로,110.46,152
20200101,0915,0010CZS150,금호JC-북대구IC,1,일반차로,98.18,169
20200101,0915,0010CZS160,칠곡물류IC-금호JC,1,일반차로,104.90,90
20200101,0915,0010CZS170,왜관IC-칠곡물류IC,1,일반차로,101.76,96
20200101,0915,0010CZS180,남구미IC-왜관IC,1,일반차로,105.70,79
20200101,0915,0010CZS190,구미IC-남구미IC,1,일반차로,106.29,64
20200101,0915,0010CZS200,김천JC-구미IC,1,일반차로,108.34,58
20200101,0915,0010CZS210,동김천IC-김천JC,1,일반차로,96.62,37
20200101,0915,0010CZS215,김천IC-동김천IC,1,일반차로,99.42,35
20200101,0915,0010CZS220,추풍령IC-김천IC,1,일반차로,102.26,33
20200101,0915,0010CZS230,황간IC-추풍령IC,1,일반차로,105.94,41
20200101,0915,0010CZS240,영동IC-황간IC,1,일반차로,103.91,39
20200101,0915,0010CZS250,금강IC-영동IC,1,일반차로,96.94,42
20200101,0915,0010CZS260,옥천IC-금강IC,1,일반차로,104.53,39
20200101,0915,0010CZS270,비룡JC-옥천IC,1,일반차로,99.89,89
20200101,0915,0010CZS280,대전IC-비룡JC,1,일반차로,101.93,112
20200101,0915,0010CZS290,회덕JC-대전IC,1,일반차로,99.39,114
20200101,0915,0010CZS300,신탄진IC-회덕JC,1,일반차로,99.80,93
20200101,0915,0010CZS310,남청주IC-신탄진IC,1,일반차로,97.82,107
20200101,0915,0010CZS310,남청주IC-신탄진IC,2,버스차로,104.99,16
20200101,0915,0010CZS320,청주JC-남청주IC,1,일반차로,99.59,115
20200101,0915,0010CZS320,청주JC-남청주IC,2,버스차로,109.34,12
20200101,0915,0010CZS330,남이JC-청주JC,1,일반차로,106.47,108
20200101,0915,0010CZS330,남이JC-청주JC,2,버스차로,122.85,16
20200101,0915,0010CZS340,청주IC-남이JC,1,일반차로,99.17,84
20200101,0915,0010CZS340,청주IC-남이JC,2,버스차로,105.51,16
20200101,0915,0010CZS350,옥산IC-청주IC,1,일반차로,100.21,86
20200101,0915,0010CZS350,옥산IC-청주IC,2,버스차로,101.67,16
20200101,0915,0010CZS355,옥산JC-옥산IC,1,일반차로,97.13,79
20200101,0915,0010CZS355,옥산JC-옥산IC,2,버스차로,102.96,14
20200101,0915,0010CZS357,목천IC-옥산JC,1,일반차로,98.26,124
20200101,0915,0010CZS357,목천IC-옥산JC,2,버스차로,106.75,18
20200101,0915,0010CZS360,천안JC-목천IC,1,일반차로,105.29,109
20200101,0915,0010CZS360,천안JC-목천IC,2,버스차로,108.50,12
20200101,0915,0010CZS370,천안IC-천안JC,1,일반차로,98.93,160
20200101,0915,0010CZS370,천안IC-천안JC,2,버스차로,110.81,19
20200101,0915,0010CZS380,북천안IC-천안IC,1,일반차로,93.67,253
20200101,0915,0010CZS380,북천안IC-천안IC,2,버스차로,99.97,30
20200101,0915,0010CZS385,안성IC-북천안IC,1,일반차로,104.31,212
20200101,0915,0010CZS385,안성IC-북천안IC,2,버스차로,110.98,19
20200101,0915,0010CZS390,안성JC-안성IC,1,일반차로,104.53,237
20200101,0915,0010CZS390,안성JC-안성IC,2,버스차로,110.40,21
20200101,0915,0010CZS400,오산IC-안성JC,1,일반차로,94.00,243
20200101,0915,0010CZS400,오산IC-안성JC,2,버스차로,108.32,29
20200101,0915,0010CZS410,동탄JC-오산IC,1,일반차로,94.20,233
20200101,0915,0010CZS410,동탄JC-오산IC,2,버스차로,102.90,25
20200101,0915,0010CZS420,기흥동탄IC-동탄JC,1,일반차로,92.17,196
20200101,0915,0010CZS420,기흥동탄IC-동탄JC,2,버스차로,103.70,22
20200101,0915,0010CZS430,기흥IC-기흥동탄IC,1,일반차로,101.83,250
20200101,0915,0010CZS430,기흥IC-기흥동탄IC,2,버스차로,103.37,15
20200101,0915,0010CZS440,수원신갈IC-기흥IC,1,일반차로,89.39,261
20200101,0915,0010CZS440,수원신갈IC-기흥IC,2,버스차로,105.05,20
20200101,0915,0010CZS450,신갈JC-수원신갈IC,1,일반차로,91.37,267
20200101,0915,0010CZS450,신갈JC-수원신갈IC,2,버스차로,100.48,25
20200101,0915,0010CZS460,서울TG-신갈JC,1,일반차로,96.48,235
20200101,0915,0010CZS460,서울TG-신갈JC,2,버스차로,102.57,37
20200101,0915,0010CZS470,판교IC-서울TG,1,일반차로,108.01,163
20200101,0915,0010CZS470,판교IC-서울TG,2,버스차로,114.98,26
20200101,0915,0010CZS490,대왕판교IC-판교JC,1,일반차로,103.45,165
20200101,0915,0010CZS490,대왕판교IC-판교JC,2,버스차로,108.90,24
20200101,0915,0010CZS505,양재IC-금토JC,1,일반차로,90.66,258
20200101,0915,0010CZS505,양재IC-금토JC,2,버스차로,90.97,36
20200101,0915,0010CZS510,서초IC-양재IC,1,일반차로,0.00,-1
20200101,0915,0010CZS510,서초IC-양재IC,2,버스차로,0.00,-1
20200101,0915,0010CZS520,반포IC-서초IC,1,일반차로,0.00,-1
20200101,0915,0010CZS520,반포IC-서초IC,2,버스차로,0.00,-1
20200101,0915,0010CZS521,잠원IC-반포IC,1,일반차로,0.00,-1
20200101,0915,0010CZS521,잠원IC-반포IC,2,버스차로,0.00,-1
20200101,0915,0010CZS522,한남IC-잠원IC,1,일반차로,0.00,-1
20200101,0915,0010CZS522,한남IC-잠원IC,2,버스차로,0.00,-1
20200101,0915,0100CZE010,서순천IC-순천IC,1,일반차로,99.11,23
20200101,0915,0100CZE020,순천IC-순천JC,1,일반차로,108.32,35
20200101,0915,0100CZE025,순천JC-광양IC,1,일반차로,106.12,31
20200101,0915,0100CZE030,광양IC-동광양IC,1,일반차로,101.28,44
20200101,0915,0100CZE040,동광양IC-옥곡IC,1,일반차로,101.59,38
20200101,0915,0100CZE050,옥곡IC-진월IC,1,일반차로,100.40,40
20200101,0915,0100CZE060,진월IC-하동IC,1,일반차로,94.38,56
20200101,0915,0100CZE070,하동IC-진교IC,1,일반차로,105.51,47
20200101,0915,0100CZE080,진교IC-곤양IC,1,일반차로,0.00,-1
20200101,0915,0100CZE090,곤양IC-축동IC,1,일반차로,0.00,-1
20200101,0915,0100CZE100,축동IC-사천IC,1,일반차로,102.97,70
20200101,0915,0100CZE110,사천IC-진주JC,1,일반차로,104.25,95
20200101,0915,0100CZE120,진주JC-진주IC,1,일반차로,105.17,79
20200101,0915,0100CZE130,진주IC-문산IC,1,일반차로,102.30,72
20200101,0915,0100CZE140,문산IC-진성IC,1,일반차로,105.93,81
20200101,0915,0100CZE150,진성IC-지수IC,1,일반차로,108.65,94
20200101,0915,0100CZE160,지수IC-군북IC,1,일반차로,107.60,87
20200101,0915,0100CZE170,군북IC-장지IC,1,일반차로,105.99,84
20200101,0915,0100CZE180,장지IC-함안IC,1,일반차로,108.72,81
20200101,0915,0100CZE190,함안IC-산인JC,1,일반차로,107.46,86
20200101,0915,0100CZE200,산인JC-칠원JC,1,일반차로,0.00,-1
20200101,0915,0100CZE205,칠원JC - 창원1터널(서측),1,일반차로,0.00,-1
20200101,0915,0100CZE210,창원1터널(서측) - 창원1터널(동측),1,일반차로,95.06,63
20200101,0915,0100CZE215,창원1터널(동측) - 북창원IC,1,일반차로,99.41,62
20200101,0915,0100CZE220,북창원IC-창원JC,1,일반차로,0.00,-1
20200101,0915,0100CZE230,창원JC-동창원IC,1,일반차로,108.23,71
20200101,0915,0100CZE240,동창원IC-진영JC,1,일반차로,0.00,-1
20200101,0915,0100CZE245,진영JC-진례IC,1,일반차로,105.61,85
20200101,0915,0100CZE250,진례IC-진례JC,1,일반차로,0.00,-1
20200101,0915,0100CZE255,진례JC-냉정JC,1,일반차로,0.00,-1
20200101,0915,0100CZE260,냉정JC-서김해IC,1,일반차로,107.68,52
20200101,0915,0100CZE270,서김해IC-동김해IC,1,일반차로,111.88,64
20200101,0915,0100CZE280,동김해IC-김해JC,1,일반차로,105.96,84
20200101,0915,0100CZE282,김해JC-북부산TG,1,일반차로,107.28,65
20200101,0915,0100CZE285,북부산TG-대저JC,1,일반차로,106.74,54
20200101,0915,0100CZE290,대저JC-덕천IC,1,일반차로,98.14,52
20200101,0915,0100CZS010,순천IC-서순천IC,1,일반차로,103.98,78
20200101,0915,0100CZS020,순천JC-순천IC,1,일반차로,88.36,30
20200101,0915,0100CZS025,광양IC-순천JC,1,일반차로,104.00,51
20200101,0915,0100CZS030,동광양IC-광양IC,1,일반차로,105.78,60
20200101,0915,0100CZS040,옥곡IC-동광양IC,1,일반차로,102.10,51
20200101,0915,0100CZS050,진월IC-옥곡IC,1,일반차로,98.18,42
20200101,0915,0100CZS060,하동IC-진월IC,1,일반차로,95.82,66
20200101,0915,0100CZS070,진교IC-하동IC,1,일반차로,93.05,56
20200101,0915,0100CZS080,곤양IC-진교IC,1,일반차로,0.00,-1
20200101,0915,0100CZS090,축동IC-곤양IC,1,일반차로,0.00,-1
20200101,0915,0100CZS100,사천IC-축동IC,1,일반차로,103.14,82
20200101,0915,0100CZS110,진주JC-사천IC,1,일반차로,103.51,124
20200101,0915,0100CZS120,진주IC-진주JC,1,일반차로,102.78,101
20200101,0915,0100CZS130,문산IC-진주IC,1,일반차로,107.58,78
20200101,0915,0100CZS140,진성IC-문산IC,1,일반차로,105.23,98
20200101,0915,0100CZS150,지수IC-진성IC,1,일반차로,108.06,123
20200101,0915,0100CZS160,군북IC-지수IC,1,일반차로,99.32,114
20200101,0915,0100CZS170,장지IC-군북IC,1,일반차로,104.26,181
20200101,0915,0100CZS180,함안IC-장지IC,1,일반차로,111.06,184
20200101,0915,0100CZS190,산인JC-함안IC,1,일반차로,103.82,164
20200101,0915,0100CZS200,칠원JC-산인JC,1,일반차로,0.00,-1
20200101,0915,0100CZS205,창원1터널(서측) - 철원JC,1,일반차로,0.00,-1
20200101,0915,0100CZS210,창원1터널(동측) - 창원1터널(서측),1,일반차로,83.72,140
20200101,0915,0100CZS215,북창원IC - 창원1터널(동측),1,일반차로,88.56,160
20200101,0915,0100CZS220,창원JC-북창원IC,1,일반차로,0.00,-1
20200101,0915,0100CZS230,동창원IC-창원JC,1,일반차로,95.29,244
20200101,0915,0100CZS240,진영JC-동창원IC,1,일반차로,0.00,-1
20200101,0915,0100CZS245,진례IC-진례IC,1,일반차로,93.15,155
20200101,0915,0100CZS250,진례IC-진례JC,1,일반차로,0.00,-1
20200101,0915,0100CZS255,냉정JC-진례JC,1,일반차로,95.33,18
20200101,0915,0100CZS260,서김해IC-냉정JC,1,일반차로,99.60,89
20200101,0915,0100CZS270,동김해IC-서김해IC,1,일반차로,102.54,130
20200101,0915,0100CZS280,김해JC-동김해IC,1,일반차로,114.19,145
20200101,0915,0100CZS282,북부산TG-김해JC,1,일반차로,106.93,119
20200101,0915,0100CZS285,대저JC-북부산TG,1,일반차로,103.11,95
20200101,0915,0100CZS290,덕천IC-대저JC,1,일반차로,84.27,115
20200101,0915,0101CZE010,시점(영암군학산면은곡리)-서영암IC,1,일반차로,101.76,24
20200101,0915,0101CZE020,서영암IC-서영암TG,1,일반차로,103.35,27
20200101,0915,0101CZE030,서영암TG-서호학산IC,1,일반차로,91.76,16
20200101,0915,0101CZE040,서호학산IC-강진IC,1,일반차로,106.32,17
20200101,0915,0101CZE050,강진IC-장흥IC,1,일반차로,117.98,16
20200101,0915,0101CZE060,장흥IC-보성IC,1,일반차로,115.14,26
20200101,0915,0101CZE070,보성IC-벌교IC,1,일반차로,111.18,29
20200101,0915,0101CZE080,벌교IC-고흥IC,1,일반차로,110.95,26
20200101,0915,0101CZE090,고흥IC-남순천TG,1,일반차로,113.77,55
20200101,0915,0101CZE100,남순천TG-순천만IC,1,일반차로,111.24,43
20200101,0915,0101CZE110,순천만IC-도롱IC,1,일반차로,107.40,41
20200101,0915,0101CZE120,도롱IC-해룡IC,1,일반차로,102.87,44
20200101,0915,0101CZS010,서영암IC-시점(영암군학산면은곡리),1,일반차로,110.94,20
20200101,0915,0101CZS020,서영암TG-서영암IC,1,일반차로,109.81,28
20200101,0915,0101CZS030,서호학산IC-서영암TG,1,일반차로,91.72,26
20200101,0915,0101CZS040,강진IC-서호학산IC,1,일반차로,113.32,25
20200101,0915,0101CZS050,장흥IC-강진IC,1,일반차로,106.73,14
20200101,0915,0101CZS060,보성IC-장흥IC,1,일반차로,114.17,20
20200101,0915,0101CZS070,벌교IC-보성IC,1,일반차로,105.41,67
20200101,0915,0101CZS080,고흥IC-벌교IC,1,일반차로,106.29,34
20200101,0915,0101CZS090,남순천TG-고흥IC,1,일반차로,105.32,54
20200101,0915,0101CZS100,순천만IC-남순천TG,1,일반차로,106.14,41
20200101,0915,0101CZS110,도롱IC-순천만IC,1,일반차로,101.12,47
20200101,0915,0101CZS120,해룡IC-도롱IC,1,일반차로,102.73,35
20200101,0915,0105CZE100,남문대교-진해IC,1,일반차로,92.70,11
20200101,0915,0105CZE110,진해IC-대청IC,1,일반차로,97.50,50
20200101,0915,0105CZE120,대청IC-산본IC,1,일반차로,102.95,25
20200101,0915,0105CZS100,진해IC-남문대교,1,일반차로,93.77,4
20200101,0915,0105CZS110,대청IC-진해IC,1,일반차로,98.57,18
20200101,0915,0105CZS120,산본IC-대청IC,1,일반차로,104.53,5
20200101,0915,0120CZE090,고서JC-담양JC,1,일반차로,97.35,30
20200101,0915,0120CZE100,담양JC-담양IC,1,일반차로,108.04,33
20200101,0915,0120CZE110,담양IC-순창IC,1,일반차로,113.00,19
20200101,0915,0120CZE120,순창IC-남원JC,1,일반차로,106.57,31
20200101,0915,0120CZE125,남원JC-남원IC,1,일반차로,115.80,20
20200101,0915,0120CZE130,남원IC~동남원IC,1,일반차로,115.47,22
20200101,0915,0120CZE140,동남원IC~지리산IC,1,일반차로,100.81,14
20200101,0915,0120CZE150,지리산IC-함양IC,1,일반차로,114.20,15
20200101,0915,0120CZE160,함양IC-함양JC,1,일반차로,96.29,19
20200101,0915,0120CZE170,함양JC-거창IC,1,일반차로,109.29,13
20200101,0915,0120CZE180,거창IC-가조IC,1,일반차로,110.20,23
20200101,0915,0120CZE190,가조IC-해인사IC,1,일반차로,98.51,22
20200101,0915,0120CZE200,해인사IC-고령IC,1,일반차로,109.89,32
20200101,0915,0120CZE210,고령IC-동고령IC,1,일반차로,102.96,33
20200101,0915,0120CZE220,동고령IC-고령JC,1,일반차로,100.06,16
20200101,0915,0120CZE230,고령JC-옥포JC,1,일반차로,103.60,40
20200101,0915,0120CZS090,담양JC-고서JC,1,일반차로,90.92,9
20200101,0915,0120CZS100,담양IC-담양JC,1,일반차로,105.68,19
20200101,0915,0120CZS110,순창IC-담양IC,1,일반차로,109.14,14
20200101,0915,0120CZS120,남원JC-순창IC,1,일반차로,110.28,17
20200101,0915,0120CZS125,남원IC-남원JC,1,일반차로,103.35,16
20200101,0915,0120CZS130,동남원IC~남원IC,1,일반차로,106.27,11
20200101,0915,0120CZS140,지리산IC~동남원IC,1,일반차로,104.62,7
20200101,0915,0120CZS150,함양IC-지리산IC,1,일반차로,117.81,10
20200101,0915,0120CZS160,함양JC-함양IC,1,일반차로,103.12,19
20200101,0915,0120CZS170,거창IC-함양JC,1,일반차로,112.58,15
20200101,0915,0120CZS180,가조IC-거창IC,1,일반차로,113.35,34
20200101,0915,0120CZS190,해인사IC-가조IC,1,일반차로,97.51,29
20200101,0915,0120CZS200,고령IC-해인사IC,1,일반차로,104.58,40
20200101,0915,0120CZS210,동고령IC-고령IC,1,일반차로,110.70,50
20200101,0915,0120CZS220,고령JC-동고령IC,1,일반차로,60.10,41
20200101,0915,0120CZS230,옥포JC-고령JC,1,일반차로,100.04,84
20200101,0915,0121CZE010,무안공항IC-북무안IC,1,일반차로,96.43,7
20200101,0915,0121CZE020,북무안IC-함평JC,1,일반차로,104.89,68
20200101,0915,0121CZE030,함평JC-동함평IC,1,일반차로,111.62,89
20200101,0915,0121CZE040,동함평IC-문평IC,1,일반차로,114.37,121
20200101,0915,0121CZE050,문평IC-나주IC,1,일반차로,106.91,126
20200101,0915,0121CZE060,나주IC-서광산IC,1,일반차로,107.86,132
20200101,0915,0121CZE070,서광산IC-동광산TG,1,일반차로,108.84,136
20200101,0915,0121CZE080,동광산TG-운수IC,1,일반차로,102.79,113
20200101,0915,0121CZS010,북무안IC-무안공항IC,1,일반차로,120.91,2
20200101,0915,0121CZS020,함평JC-북무안IC,1,일반차로,102.26,13
20200101,0915,0121CZS030,동함평IC-함평JC,1,일반차로,107.54,35
20200101,0915,0121CZS040,문평IC-동함평IC,1,일반차로,107.71,46
20200101,0915,0121CZS050,나주IC-문평IC,1,일반차로,109.75,51
20200101,0915,0121CZS060,서광산IC-나주IC,1,일반차로,105.78,50
20200101,0915,0121CZS070,동광산TG-서광산IC,1,일반차로,106.44,65
20200101,0915,0121CZS080,운수IC-동광산TG,1,일반차로,94.89,59
20200101,0915,0140CZE010,고창JC-남고창IC,1,일반차로,102.07,31
20200101,0915,0140CZE020,남고창IC-장성물류IC,1,일반차로,106.16,28
20200101,0915,0140CZE030,장성물류IC-장성JC,1,일반차로,113.84,16
20200101,0915,0140CZE040,장성JC-북광주IC,1,일반차로,114.52,19
20200101,0915,0140CZE050,북광주IC-담양JC,1,일반차로,110.59,26
20200101,0915,0140CZE060,담양JC-대덕JC,1,일반차로,105.81,16
20200101,0915,0140CZS010,남고창IC-고창JC,1,일반차로,105.06,25
20200101,0915,0140CZS020,장성물류IC-남고창IC,1,일반차로,114.70,19
20200101,0915,0140CZS030,장성JC-장성물류IC,1,일반차로,107.32,18
20200101,0915,0140CZS040,북광주IC-장성JC,1,일반차로,104.64,21
20200101,0915,0140CZS050,담양JC-북광주IC,1,일반차로,113.14,16
20200101,0915,0140CZS060,대덕JC-담양JC,1,일반차로,116.45,12
20200101,0915,0150CZE010,목포IC-일로IC,1,일반차로,92.72,86
20200101,0915,0150CZE020,일로IC-목포TG,1,일반차로,0.00,-1
20200101,0915,0150CZE030,목포TG-무안IC,1,일반차로,111.70,80
20200101,0915,0150CZE040,무안IC-함평JC,1,일반차로,107.55,79
20200101,0915,0150CZE050,함평JC-함평IC,1,일반차로,116.53,18
20200101,0915,0150CZE060,함평IC-영광IC,1,일반차로,119.24,24
20200101,0915,0150CZE070,영광IC-고창JC,1,일반차로,114.48,23
20200101,0915,0150CZE080,고창JC-고창IC,1,일반차로,103.83,47
20200101,0915,0150CZE090,고창IC-선운산IC,1,일반차로,111.14,41
20200101,0915,0150CZE100,선운산IC-줄포IC,1,일반차로,115.51,36
20200101,0915,0150CZE110,줄포IC-부안IC,1,일반차로,115.65,36
20200101,0915,0150CZE120,부안IC-서김제IC,1,일반차로,116.21,32
20200101,0915,0150CZE130,서김제IC-동군산IC,1,일반차로,102.40,20
20200101,0915,0150CZE140,동군산IC-군산IC,1,일반차로,103.96,34
20200101,0915,0150CZE150,군산IC-동서천JC,1,일반차로,103.80,24
20200101,0915,0150CZE160,동서천JC-서천IC,1,일반차로,107.68,25
20200101,0915,0150CZE170,서천IC-춘장대IC,1,일반차로,106.89,28
20200101,0915,0150CZE180,춘장대IC-무창포IC,1,일반차로,115.06,32
20200101,0915,0150CZE190,무창포IC-대천IC,1,일반차로,108.52,35
20200101,0915,0150CZE200,대천IC-광천IC,1,일반차로,110.58,46
20200101,0915,0150CZE210,광천IC-홍성IC,1,일반차로,110.42,37
20200101,0915,0150CZE220,홍성IC-해미IC,1,일반차로,108.30,66
20200101,0915,0150CZE230,해미IC-서산IC,1,일반차로,108.86,65
20200101,0915,0150CZE240,서산IC-당진JC,1,일반차로,98.93,68
20200101,0915,0150CZE250,당진JC-당진IC,1,일반차로,110.14,102
20200101,0915,0150CZE260,당진IC-송악IC,1,일반차로,105.93,108
20200101,0915,0150CZE270,송악IC-서평택IC,1,일반차로,91.23,126
20200101,0915,0150CZE280,서평택IC-서평택JC,1,일반차로,95.68,183
20200101,0915,0150CZE290,서평택JC-발안IC,1,일반차로,108.39,130
20200101,0915,0150CZE300,발안IC-비봉IC,1,일반차로,107.93,108
20200101,0915,0150CZE310,비봉IC-매송IC,1,일반차로,101.81,153
20200101,0915,0150CZE315,매송IC-팔곡JC,1,일반차로,98.36,126
20200101,0915,0150CZE320,팔곡JC-안산JC,1,일반차로,103.57,111
20200101,0915,0150CZE340,서서울TG-조남JC,1,일반차로,0.00,-1
20200101,0915,0150CZE350,조남JC-목감IC,1,일반차로,98.98,77
20200101,0915,0150CZE360,목감IC-광명역IC,1,일반차로,89.82,148
20200101,0915,0150CZE370,광명역IC-일직JC,1,일반차로,96.76,105
20200101,0915,0150CZE380,일직JC-금천IC,1,일반차로,0.00,-1
20200101,0915,0150CZS010,일로IC-목포IC,1,일반차로,124.22,25
20200101,0915,0150CZS020,목포TG-일로IC,1,일반차로,0.00,-1
20200101,0915,0150CZS030,무안IC-목포TG,1,일반차로,107.99,44
20200101,0915,0150CZS040,함평JC-무안IC,1,일반차로,105.59,49
20200101,0915,0150CZS050,함평IC-함평JC,1,일반차로,123.17,20
20200101,0915,0150CZS060,영광IC-함평IC,1,일반차로,118.19,19
20200101,0915,0150CZS070,고창JC-영광IC,1,일반차로,114.71,24
20200101,0915,0150CZS080,고창IC-고창JC,1,일반차로,112.50,37
20200101,0915,0150CZS090,선운산IC-고창IC,1,일반차로,111.13,36
20200101,0915,0150CZS100,줄포IC-선운산IC,1,일반차로,107.44,48
20200101,0915,0150CZS110,부안IC-줄포IC,1,일반차로,113.08,43
20200101,0915,0150CZS120,서김제IC-부안IC,1,일반차로,110.92,39
20200101,0915,0150CZS130,동군산IC-서김제IC,1,일반차로,111.72,38
20200101,0915,0150CZS140,군산IC-동군산IC,1,일반차로,116.25,46
20200101,0915,0150CZS150,동서천JC-군산IC,1,일반차로,110.60,49
20200101,0915,0150CZS160,서천IC-동서천JC,1,일반차로,113.11,56
20200101,0915,0150CZS170,춘장대IC-서천IC,1,일반차로,114.42,42
20200101,0915,0150CZS180,무창포IC-춘장대IC,1,일반차로,106.99,51
20200101,0915,0150CZS190,대천IC-무창포IC,1,일반차로,104.52,38
20200101,0915,0150CZS200,광천IC-대천IC,1,일반차로,111.95,41
20200101,0915,0150CZS210,홍성IC-광천IC,1,일반차로,114.09,55
20200101,0915,0150CZS220,해미IC-홍성IC,1,일반차로,112.92,63
20200101,0915,0150CZS230,서산IC-해미IC,1,일반차로,111.65,62
20200101,0915,0150CZS240,당진JC-서산IC,1,일반차로,95.40,44
20200101,0915,0150CZS250,당진IC-당진JC,1,일반차로,101.47,145
20200101,0915,0150CZS260,송악IC-당진IC,1,일반차로,96.33,113
20200101,0915,0150CZS270,서평택IC-송악IC,1,일반차로,91.73,114
20200101,0915,0150CZS280,서평택JC-서평택IC,1,일반차로,95.59,143
20200101,0915,0150CZS290,발안IC-서평택JC,1,일반차로,110.87,114
20200101,0915,0150CZS300,비봉IC-발안IC,1,일반차로,106.56,139
20200101,0915,0150CZS310,매송IC-비봉IC,1,일반차로,110.52,133
20200101,0915,0150CZS315,팔곡JC-매송IC,1,일반차로,104.07,127
20200101,0915,0150CZS320,안산JC-팔곡JC,1,일반차로,103.20,118
20200101,0915,0150CZS340,조남JC-서서울TG,1,일반차로,0.00,-1
20200101,0915,0150CZS350,목감IC-조남JC,1,일반차로,93.90,116
20200101,0915,0150CZS360,광명역IC-목감IC,1,일반차로,102.29,152
20200101,0915,0150CZS370,일직JC-광명역IC,1,일반차로,98.24,126
20200101,0915,0150CZS380,금천IC-일직JC,1,일반차로,90.85,149
20200101,0915,0160CZE010,언양JC-울산JCT,1,일반차로,97.89,46
20200101,0915,0160CZS010,울산JCT-언양JC,1,일반차로,95.08,181
20200101,0915,0170CZE010,오성IC-평택JC,1,일반차로,93.01,54
20200101,0915,0170CZE020,평택JC-어연IC,1,일반차로,94.36,59
20200101,0915,0170CZE030,어연IC-북평택TG,1,일반차로,94.58,68
20200101,0915,0170CZE040,북평택TG-향남IC,1,일반차로,95.46,61
20200101,0915,0170CZE050,향남IC-서오산JC,1,일반차로,101.88,51
20200101,0915,0170CZE060,서오산JC-정남IC,1,일반차로,91.34,45
20200101,0915,0170CZE070,정남IC-봉담TG,1,일반차로,94.42,60
20200101,0915,0170CZE080,봉담TG-봉담IC,1,일반차로,105.78,43
20200101,0915,0170CZE110,봉담IC-금곡IC,1,일반차로,107.42,42
20200101,0915,0170CZE120,금곡IC-동안산IC,1,일반차로,115.37,43
20200101,0915,0170CZE130,동안산IC-남군포IC,1,일반차로,105.85,63
20200101,0915,0170CZE140,남군포IC-동시흥JC,1,일반차로,107.47,64
20200101,0915,0170CZE150,동시흥JC-남광명JC,1,일반차로,104.86,32
20200101,0915,0170CZE160,남광명JC-소하IC,1,일반차로,112.89,29
20200101,0915,0170CZS010,평택JC-오성IC,1,일반차로,101.23,63
20200101,0915,0170CZS020,어연IC-평택JC,1,일반차로,92.22,62
20200101,0915,0170CZS030,북평택TG-어연IC,1,일반차로,82.10,65
20200101,0915,0170CZS040,향남IC-북평택TG,1,일반차로,98.30,66
20200101,0915,0170CZS050,서오산JC-향남IC,1,일반차로,91.40,77
20200101,0915,0170CZS060,정남IC-서오산JC,1,일반차로,100.21,73
